human_gene_id	human_gene_name	rabbit_align_seq	rabbit_align_start	rabbit_align_end	rabbit_align_strand	rabbit_align_length
ENSG00000269755	AC008758.6	GL018776	529205	529791	-1	587
ENSG00000269755	AC008758.6	GL018776	527039	528188	-1	1150
ENSG00000269755	AC008758.6	GL018776	525258	527038	-1	1781
ENSG00000269755	AC008758.6	GL018776	529205	529423	-1	219
ENSG00000269755	AC008758.6	GL018776	527039	528188	-1	1150
ENSG00000269755	AC008758.6	GL018776	525258	527038	-1	1781
ENSG00000269755	AC008758.6	GL018776	525258	525382	-1	125
ENSG00000269755	AC008758.6	GL018776	575537	575794	-1	258
ENSG00000269755	AC008758.6	GL018776	575836	576875	-1	1040
ENSG00000269755	AC008758.6	GL018776	575537	575835	-1	299
ENSG00000269755	AC008758.6	GL018776	529205	529791	-1	587
ENSG00000269755	AC008758.6	GL018776	527039	528188	-1	1150
ENSG00000269755	AC008758.6	GL018776	525258	527038	-1	1781
ENSG00000269755	AC008758.6	GL018776	529205	529423	-1	219
ENSG00000269755	AC008758.6	GL018776	527039	528188	-1	1150
ENSG00000269755	AC008758.6	GL018776	525258	527038	-1	1781
ENSG00000269755	AC008758.6	GL018776	525258	525382	-1	125
ENSG00000026297	RNASET2	GL018947	19703	19770	-1	68
ENSG00000249141	AL159163.1	GL018947	324880	325993	-1	1114
ENSG00000249141	AL159163.1	GL018947	324606	324879	-1	274
ENSG00000249141	AL159163.1	GL018947	323625	324129	-1	505
ENSG00000249141	AL159163.1	GL018947	324606	324727	-1	122
ENSG00000249141	AL159163.1	GL018947	323625	324129	-1	505
ENSG00000249141	AL159163.1	GL018947	245600	245697	-1	98
ENSG00000249141	AL159163.1	GL018947	243168	243227	-1	60
ENSG00000249141	AL159163.1	GL018947	19703	19770	-1	68
ENSG00000241224	C3orf85	14	110295833	110296266	-1	434
ENSG00000241224	C3orf85	14	110294201	110295158	-1	958
ENSG00000241224	C3orf85	14	110296413	110296855	-1	443
ENSG00000241224	C3orf85	14	110295959	110296266	-1	308
ENSG00000241224	C3orf85	14	110295833	110296345	-1	513
ENSG00000241224	C3orf85	14	110295148	110295158	-1	11
ENSG00000276043	UHRF1	18	33189006	33189668	-1	663
ENSG00000276043	UHRF1	18	33189010	33189668	-1	659
ENSG00000276043	UHRF1	18	33189009	33189668	-1	660
ENSG00000276043	UHRF1	18	33189006	33189668	-1	663
ENSG00000142002	DPP9	17	6848705	6848713	-1	9
ENSG00000142002	DPP9	17	6848624	6848713	-1	90
ENSG00000142002	DPP9	17	6848624	6848713	-1	90
ENSG00000142002	DPP9	17	6848624	6848713	-1	90
ENSG00000142002	DPP9	17	6835157	6835300	-1	144
ENSG00000142002	DPP9	17	6821535	6821650	-1	116
ENSG00000142002	DPP9	17	6815813	6815845	-1	33
ENSG00000167670	CHAF1A	GL018880	440186	440335	-1	150
ENSG00000167670	CHAF1A	GL018880	440186	440335	-1	150
ENSG00000167670	CHAF1A	GL018880	440186	440335	-1	150
ENSG00000141985	SH3GL1	1	36230004	36230198	1	195
ENSG00000141985	SH3GL1	1	36230004	36230198	1	195
ENSG00000141985	SH3GL1	1	36230004	36230198	1	195
ENSG00000141985	SH3GL1	1	36238445	36238501	1	57
ENSG00000141985	SH3GL1	1	36238476	36238501	1	26
ENSG00000141985	SH3GL1	1	36269897	36269967	1	71
ENSG00000105248	YJU2	14	82959933	82960298	1	366
ENSG00000105248	YJU2	14	82960341	82960427	1	87
ENSG00000269755	AC008758.6	GL018776	575537	575794	-1	258
ENSG00000269755	AC008758.6	GL018776	575836	576875	-1	1040
ENSG00000269755	AC008758.6	GL018776	575537	575835	-1	299
ENSG00000269755	AC008758.6	GL018776	529205	529791	-1	587
ENSG00000269755	AC008758.6	GL018776	527039	528188	-1	1150
ENSG00000269755	AC008758.6	GL018776	525258	527038	-1	1781
ENSG00000269755	AC008758.6	GL018776	529205	529423	-1	219
ENSG00000269755	AC008758.6	GL018776	527039	528188	-1	1150
ENSG00000269755	AC008758.6	GL018776	525258	527038	-1	1781
ENSG00000269755	AC008758.6	GL018776	525258	525382	-1	125
ENSG00000174837	ADGRE1	GL019357	64405	64826	-1	422
ENSG00000174837	ADGRE1	GL019357	64414	64826	-1	413
ENSG00000174837	ADGRE1	GL019357	64420	64826	-1	407
ENSG00000174837	ADGRE1	GL019357	64414	64826	-1	413
ENSG00000174837	ADGRE1	GL019357	64413	64826	-1	414
ENSG00000125734	GPR108	GL018833	252789	252896	1	108
ENSG00000204386	NEU1	12	20708032	20708166	1	135
ENSG00000204386	NEU1	12	20708522	20709388	1	867
ENSG00000141994	DUS3L	11	11959472	11959581	1	110
ENSG00000141994	DUS3L	11	11959582	11959703	1	122
ENSG00000141994	DUS3L	11	11959472	11959578	1	107
ENSG00000141994	DUS3L	11	11959472	11959578	1	107
ENSG00000141994	DUS3L	11	11960541	11960635	1	95
ENSG00000267157	AC011499.1	11	11959472	11959581	1	110
ENSG00000267157	AC011499.1	11	11959582	11959703	1	122
ENSG00000267157	AC011499.1	11	11959472	11959578	1	107
ENSG00000267157	AC011499.1	11	11959472	11959578	1	107
ENSG00000092345	DAZL	14	2624639	2626564	1	1926
ENSG00000092345	DAZL	14	2624639	2626564	1	1926
ENSG00000092345	DAZL	14	2637159	2637298	1	140
ENSG00000181240	SLC25A41	GL018847	478105	478289	1	185
ENSG00000105426	PTPRS	13	123062621	123062780	1	160
ENSG00000105426	PTPRS	13	123062621	123062780	1	160
ENSG00000105426	PTPRS	13	123062621	123062780	1	160
ENSG00000105426	PTPRS	13	123062621	123062780	1	160
ENSG00000105426	PTPRS	13	123062712	123062780	1	69
ENSG00000105426	PTPRS	13	123122198	123122232	1	35
ENSG00000105426	PTPRS	13	123122379	123122513	1	135
ENSG00000125733	TRIP10	GL019458	61972	62389	-1	418
ENSG00000125733	TRIP10	GL019458	61946	62389	-1	444
ENSG00000125733	TRIP10	GL019458	61942	62389	-1	448
ENSG00000125733	TRIP10	GL019458	61996	62411	-1	416
ENSG00000167671	UBXN6	GL018880	440186	440335	-1	150
ENSG00000167671	UBXN6	GL018880	440186	440335	-1	150
ENSG00000167671	UBXN6	GL018880	440186	440335	-1	150
ENSG00000167671	UBXN6	GL018880	439292	439295	-1	4
ENSG00000074842	MYDGF	3	3891234	3891799	1	566
ENSG00000074842	MYDGF	3	3891234	3891799	1	566
ENSG00000096088	PGC	12	31365220	31365510	1	291
ENSG00000096088	PGC	12	31367834	31367842	1	9
ENSG00000096088	PGC	12	31367953	31368169	1	217
ENSG00000137166	FOXP4	9	38588581	38588630	-1	50
ENSG00000115875	SRSF7	2	147641235	147642117	-1	883
ENSG00000115875	SRSF7	2	147640645	147641213	-1	569
ENSG00000115875	SRSF7	2	147641235	147642117	-1	883
ENSG00000115875	SRSF7	2	147640645	147641213	-1	569
ENSG00000115875	SRSF7	2	147640645	147641120	-1	476
ENSG00000115875	SRSF7	2	147640645	147640941	-1	297
ENSG00000105355	PLIN3	1	34743358	34743563	-1	206
ENSG00000105355	PLIN3	1	34743358	34743394	-1	37
ENSG00000105355	PLIN3	1	34736434	34736474	-1	41
ENSG00000127663	KDM4B	13	123032503	123032547	-1	45
ENSG00000204227	RING1	12	23637771	23638155	1	385
ENSG00000241370	RPP21	12	22519321	22519467	1	147
ENSG00000241370	RPP21	12	22519321	22519470	1	150
ENSG00000241370	RPP21	12	22519321	22519470	1	150
ENSG00000241370	RPP21	12	22519321	22519470	1	150
ENSG00000241370	RPP21	12	22519321	22519470	1	150
ENSG00000170950	PGK2	12	39006190	39007822	1	1633
ENSG00000125657	TNFSF9	GL019202	81626	82254	-1	629
ENSG00000066379	ZNRD1	12	22057534	22057748	1	215
ENSG00000066379	ZNRD1	12	22057534	22057748	1	215
ENSG00000066379	ZNRD1	12	22057534	22057748	1	215
ENSG00000066379	ZNRD1	12	22057534	22057747	1	214
ENSG00000171236	LRG1	19	41177879	41178056	-1	178
ENSG00000171150	SOCS5	2	139492313	139496936	-1	4624
ENSG00000171150	SOCS5	2	139492313	139496936	-1	4624
ENSG00000171150	SOCS5	2	139479303	139479866	-1	564
ENSG00000138083	SIX3	2	141247814	141248385	-1	572
ENSG00000137411	VARS2	12	22928848	22929157	1	310
ENSG00000137411	VARS2	12	22928848	22929154	1	307
ENSG00000137411	VARS2	12	22928848	22929154	1	307
ENSG00000137411	VARS2	12	22921574	22921678	1	105
ENSG00000137411	VARS2	12	22928848	22929111	1	264
ENSG00000137411	VARS2	12	22919493	22919554	1	62
ENSG00000105251	SHD	17	27373322	27373503	1	182
ENSG00000105251	SHD	17	27373322	27373503	1	182
ENSG00000091106	NLRC4	2	154120118	154120427	-1	310
ENSG00000091106	NLRC4	2	154120118	154120427	-1	310
ENSG00000091106	NLRC4	2	154120118	154120425	-1	308
ENSG00000171119	NRTN	GL019183	30102	30422	1	321
ENSG00000174898	CATSPERD	GL019306	1222	1548	-1	327
ENSG00000196365	LONP1	4	17896886	17897042	1	157
ENSG00000124731	TREM1	12	30988981	30989419	1	439
ENSG00000124731	TREM1	12	30989420	30989549	1	130
ENSG00000124731	TREM1	12	30989840	30990942	1	1103
ENSG00000124731	TREM1	12	30991645	30991778	1	134
ENSG00000124731	TREM1	12	30990573	30990942	1	370
ENSG00000124731	TREM1	12	30991645	30991778	1	134
ENSG00000124731	TREM1	12	30993008	30993643	1	636
ENSG00000124731	TREM1	12	30993644	30994300	1	657
ENSG00000141965	FEM1A	3	362337	362518	-1	182
ENSG00000141965	FEM1A	3	361209	362336	-1	1128
ENSG00000237988	OR2I1P	12	21865035	21865417	1	383
ENSG00000237988	OR2I1P	12	21865552	21866352	1	801
ENSG00000237988	OR2I1P	12	21866461	21867812	1	1352
ENSG00000237988	OR2I1P	12	21867888	21868058	1	171
ENSG00000237988	OR2I1P	12	21866881	21867746	1	866
ENSG00000237988	OR2I1P	12	21866989	21867746	1	758
ENSG00000130545	CRB3	GL019202	115322	116053	-1	732
ENSG00000130545	CRB3	GL019202	115322	116053	-1	732
ENSG00000130545	CRB3	GL019202	115322	115600	-1	279
ENSG00000130545	CRB3	GL019202	115794	116053	-1	260
ENSG00000130545	CRB3	GL019202	114462	115336	-1	875
ENSG00000185361	TNFAIP8L1	3	3891234	3891799	1	566
ENSG00000185361	TNFAIP8L1	3	3891234	3891799	1	566
ENSG00000105428	ZNRF4	19	12453679	12453755	1	77
ENSG00000105428	ZNRF4	19	12454790	12454866	1	77
ENSG00000105428	ZNRF4	19	12455077	12455175	1	99
ENSG00000105428	ZNRF4	19	12456199	12456268	1	70
ENSG00000125648	SLC25A23	GL019202	115322	116053	-1	732
ENSG00000125648	SLC25A23	GL019202	115322	116053	-1	732
ENSG00000125648	SLC25A23	GL019202	115322	115600	-1	279
ENSG00000125648	SLC25A23	GL019202	115794	116053	-1	260
ENSG00000127666	TICAM1	3	116528739	116528807	-1	69
ENSG00000174917	MICOS13	4	17896886	17897030	1	145
ENSG00000204366	ZBTB12	12	20777763	20778070	1	308
ENSG00000204366	ZBTB12	12	20777298	20777415	1	118
ENSG00000204366	ZBTB12	12	20746599	20746725	1	127
ENSG00000204366	ZBTB12	12	20746726	20747281	1	556
ENSG00000204366	ZBTB12	12	20777763	20778209	1	447
ENSG00000204366	ZBTB12	12	20769366	20769495	1	130
ENSG00000236104	ZBTB22	12	23720097	23722625	1	2529
ENSG00000236104	ZBTB22	12	23720109	23722625	1	2517
ENSG00000236104	ZBTB22	12	23722108	23722625	1	518
ENSG00000163806	SPDYA	2	157305761	157305832	-1	72
ENSG00000163806	SPDYA	2	157287368	157289560	-1	2193
ENSG00000163806	SPDYA	2	157286895	157287079	-1	185
ENSG00000163806	SPDYA	2	157286435	157286618	-1	184
ENSG00000163806	SPDYA	2	157285027	157285592	-1	566
ENSG00000163806	SPDYA	2	157287368	157289560	-1	2193
ENSG00000163806	SPDYA	2	157286895	157287079	-1	185
ENSG00000163806	SPDYA	2	157287368	157289560	-1	2193
ENSG00000163806	SPDYA	2	157286895	157287079	-1	185
ENSG00000163806	SPDYA	2	157286435	157286618	-1	184
ENSG00000163806	SPDYA	2	157285027	157285592	-1	566
ENSG00000163806	SPDYA	2	157228191	157228595	-1	405
ENSG00000163806	SPDYA	2	157227520	157227906	-1	387
ENSG00000163806	SPDYA	2	157228191	157228595	-1	405
ENSG00000163806	SPDYA	2	157227521	157227906	-1	386
ENSG00000163806	SPDYA	2	157264012	157264100	-1	89
ENSG00000163806	SPDYA	2	157228191	157228595	-1	405
ENSG00000163806	SPDYA	2	157227695	157227906	-1	212
ENSG00000163806	SPDYA	2	157228198	157228624	-1	427
ENSG00000163806	SPDYA	2	157228198	157228624	-1	427
ENSG00000176231	OR10H4	GL018829	386912	387843	-1	932
ENSG00000176231	OR10H4	GL018829	386948	387898	-1	951
ENSG00000171936	OR10H3	GL018829	386947	387909	-1	963
ENSG00000171936	OR10H3	GL018829	386947	387898	-1	952
ENSG00000269755	AC008758.6	GL018776	575537	575794	-1	258
ENSG00000269755	AC008758.6	GL018776	575836	576875	-1	1040
ENSG00000269755	AC008758.6	GL018776	575537	575835	-1	299
ENSG00000269755	AC008758.6	GL018776	529205	529791	-1	587
ENSG00000269755	AC008758.6	GL018776	527039	528188	-1	1150
ENSG00000269755	AC008758.6	GL018776	525258	527038	-1	1781
ENSG00000269755	AC008758.6	GL018776	529205	529423	-1	219
ENSG00000269755	AC008758.6	GL018776	527039	528188	-1	1150
ENSG00000269755	AC008758.6	GL018776	525258	527038	-1	1781
ENSG00000269755	AC008758.6	GL018776	525258	525382	-1	125
ENSG00000168461	RAB31	9	51982629	51985996	-1	3368
ENSG00000012817	KDM5D	X	34695709	34696084	1	376
ENSG00000012817	KDM5D	X	34695709	34696084	1	376
ENSG00000012817	KDM5D	X	34695709	34696084	1	376
ENSG00000012817	KDM5D	X	34695793	34696084	1	292
ENSG00000012817	KDM5D	X	34696851	34697415	1	565
ENSG00000012817	KDM5D	X	34714760	34714799	1	40
ENSG00000221821	C6orf226	12	32418568	32418623	1	56
ENSG00000221821	C6orf226	12	32418718	32419275	1	558
ENSG00000218739	CEBPZOS	2	149141605	149141735	-1	131
ENSG00000218739	CEBPZOS	2	149119294	149119364	-1	71
ENSG00000218739	CEBPZOS	2	149096605	149096882	-1	278
ENSG00000218739	CEBPZOS	2	149102559	149103044	-1	486
ENSG00000218739	CEBPZOS	2	149101941	149102558	-1	618
ENSG00000218739	CEBPZOS	2	149101356	149101591	-1	236
ENSG00000218739	CEBPZOS	2	149101229	149101355	-1	127
ENSG00000218739	CEBPZOS	2	149100972	149101070	-1	99
ENSG00000218739	CEBPZOS	2	149101941	149102038	-1	98
ENSG00000218739	CEBPZOS	2	149102559	149103044	-1	486
ENSG00000218739	CEBPZOS	2	149103004	149103293	-1	290
ENSG00000269755	AC008758.6	GL018776	575537	575794	-1	258
ENSG00000269755	AC008758.6	GL018776	575836	576875	-1	1040
ENSG00000269755	AC008758.6	GL018776	575537	575835	-1	299
ENSG00000269755	AC008758.6	GL018776	529205	529791	-1	587
ENSG00000269755	AC008758.6	GL018776	527039	528188	-1	1150
ENSG00000269755	AC008758.6	GL018776	525258	527038	-1	1781
ENSG00000269755	AC008758.6	GL018776	529205	529423	-1	219
ENSG00000269755	AC008758.6	GL018776	527039	528188	-1	1150
ENSG00000269755	AC008758.6	GL018776	525258	527038	-1	1781
ENSG00000269755	AC008758.6	GL018776	525258	525382	-1	125
ENSG00000243660	ZNF487	GL018805	670339	670439	1	101
ENSG00000170100	ZNF778	GL018833	543649	544208	1	560
ENSG00000170100	ZNF778	GL018833	544420	544983	1	564
ENSG00000170100	ZNF778	GL018833	545068	545592	1	525
ENSG00000170100	ZNF778	GL018833	545725	546468	1	744
ENSG00000170100	ZNF778	GL018833	541450	541575	1	126
ENSG00000170100	ZNF778	GL018833	543649	544208	1	560
ENSG00000170100	ZNF778	GL018833	544420	544983	1	564
ENSG00000170100	ZNF778	GL018833	545068	545592	1	525
ENSG00000170100	ZNF778	GL018833	545725	546468	1	744
ENSG00000170100	ZNF778	GL018833	543649	544208	1	560
ENSG00000170100	ZNF778	GL018833	544420	544983	1	564
ENSG00000170100	ZNF778	GL018833	545068	545592	1	525
ENSG00000170100	ZNF778	GL018833	545725	546158	1	434
ENSG00000183878	UTY	X	30395575	30395595	-1	21
ENSG00000183878	UTY	X	30394078	30395574	-1	1497
ENSG00000183878	UTY	X	30395575	30395595	-1	21
ENSG00000183878	UTY	X	30394078	30395574	-1	1497
ENSG00000183878	UTY	X	30395575	30395595	-1	21
ENSG00000183878	UTY	X	30394078	30395574	-1	1497
ENSG00000183878	UTY	X	30395575	30395595	-1	21
ENSG00000183878	UTY	X	30394078	30395574	-1	1497
ENSG00000183878	UTY	X	30395575	30395595	-1	21
ENSG00000183878	UTY	X	30394078	30395574	-1	1497
ENSG00000183878	UTY	X	30395575	30395595	-1	21
ENSG00000183878	UTY	X	30394078	30395574	-1	1497
ENSG00000183878	UTY	X	30395575	30395595	-1	21
ENSG00000183878	UTY	X	30394078	30395574	-1	1497
ENSG00000183878	UTY	X	30395575	30395595	-1	21
ENSG00000183878	UTY	X	30394078	30395574	-1	1497
ENSG00000183878	UTY	X	30395575	30395595	-1	21
ENSG00000183878	UTY	X	30394078	30395574	-1	1497
ENSG00000183878	UTY	X	30394078	30394107	-1	30
ENSG00000183878	UTY	X	30376403	30376673	-1	271
ENSG00000183878	UTY	X	30325681	30325762	-1	82
ENSG00000184895	SRY	GL018700	3706051	3706528	1	478
ENSG00000114374	USP9Y	X	26593492	26595043	1	1552
ENSG00000114374	USP9Y	X	26593492	26595085	1	1594
ENSG00000114374	USP9Y	X	26593492	26593822	1	331
ENSG00000067048	DDX3Y	X	26700344	26700842	1	499
ENSG00000067048	DDX3Y	X	26696123	26696258	1	136
ENSG00000067048	DDX3Y	X	26700344	26702926	1	2583
ENSG00000067048	DDX3Y	X	26696638	26696723	1	86
ENSG00000204482	LST1	12	20412163	20412463	1	301
ENSG00000204482	LST1	12	20412464	20412479	1	16
ENSG00000204482	LST1	12	20412163	20412463	1	301
ENSG00000204482	LST1	12	20412464	20412479	1	16
ENSG00000204482	LST1	12	20412208	20412463	1	256
ENSG00000204482	LST1	12	20412464	20412479	1	16
ENSG00000204482	LST1	12	20412163	20412463	1	301
ENSG00000204482	LST1	12	20412464	20412479	1	16
ENSG00000204482	LST1	12	20412208	20412401	1	194
ENSG00000204482	LST1	12	20412137	20412458	1	322
ENSG00000204482	LST1	12	20412163	20412458	1	296
ENSG00000204482	LST1	12	20411470	20411565	1	96
ENSG00000204482	LST1	12	20412163	20412463	1	301
ENSG00000204482	LST1	12	20412464	20412479	1	16
ENSG00000204482	LST1	12	20412163	20412463	1	301
ENSG00000204482	LST1	12	20412464	20412479	1	16
ENSG00000204482	LST1	12	20412208	20412271	1	64
ENSG00000204482	LST1	12	20412137	20412307	1	171
ENSG00000204482	LST1	12	20412137	20412463	1	327
ENSG00000204482	LST1	12	20412464	20412478	1	15
ENSG00000204482	LST1	12	20412163	20412463	1	301
ENSG00000204482	LST1	12	20412464	20412479	1	16
ENSG00000204482	LST1	12	20412137	20412463	1	327
ENSG00000204482	LST1	12	20412464	20412479	1	16
ENSG00000204482	LST1	12	20412208	20412463	1	256
ENSG00000204482	LST1	12	20412464	20412479	1	16
ENSG00000204482	LST1	12	20412163	20412321	1	159
ENSG00000204482	LST1	12	20412208	20412401	1	194
ENSG00000204482	LST1	12	20412470	20412705	1	236
ENSG00000204482	LST1	12	20412470	20412763	1	294
ENSG00000204544	MUC21	12	22975209	22975558	1	350
ENSG00000204544	MUC21	12	22975895	22976158	1	264
ENSG00000204544	MUC21	12	22975209	22975558	1	350
ENSG00000204544	MUC21	12	22975895	22976785	1	891
ENSG00000169800	RBMY1F	X	111491098	111491707	1	610
ENSG00000169800	RBMY1F	X	111491098	111491707	1	610
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000234414	RBMY1A1	X	111491363	111491707	-1	345
ENSG00000234414	RBMY1A1	X	111491363	111491707	-1	345
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000226941	RBMY1J	X	111491098	111491707	-1	610
ENSG00000244395	RBMY1D	X	111491287	111491707	1	421
ENSG00000244395	RBMY1D	X	111491363	111491707	1	345
ENSG00000242389	RBMY1E	X	111491287	111491707	1	421
ENSG00000242389	RBMY1E	X	111491287	111491707	1	421
ENSG00000242875	RBMY1B	X	111491287	111491707	-1	421
ENSG00000242875	RBMY1B	X	111491287	111491707	-1	421
ENSG00000242875	RBMY1B	X	111491363	111491707	-1	345
ENSG00000242875	RBMY1B	X	111491363	111491707	-1	345
ENSG00000242875	RBMY1B	X	111491287	111491707	-1	421
ENSG00000169800	RBMY1F	X	111491098	111491707	1	610
ENSG00000169800	RBMY1F	X	111491098	111491707	1	610
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000234414	RBMY1A1	X	111491363	111491707	-1	345
ENSG00000234414	RBMY1A1	X	111491363	111491707	-1	345
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000226941	RBMY1J	X	111491098	111491707	-1	610
ENSG00000244395	RBMY1D	X	111491287	111491707	1	421
ENSG00000244395	RBMY1D	X	111491363	111491707	1	345
ENSG00000242389	RBMY1E	X	111491287	111491707	1	421
ENSG00000242389	RBMY1E	X	111491287	111491707	1	421
ENSG00000242875	RBMY1B	X	111491287	111491707	-1	421
ENSG00000242875	RBMY1B	X	111491287	111491707	-1	421
ENSG00000242875	RBMY1B	X	111491363	111491707	-1	345
ENSG00000242875	RBMY1B	X	111491363	111491707	-1	345
ENSG00000242875	RBMY1B	X	111491287	111491707	-1	421
ENSG00000169800	RBMY1F	X	111491098	111491707	1	610
ENSG00000169800	RBMY1F	X	111491098	111491707	1	610
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000234414	RBMY1A1	X	111491363	111491707	-1	345
ENSG00000234414	RBMY1A1	X	111491363	111491707	-1	345
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000226941	RBMY1J	X	111491098	111491707	-1	610
ENSG00000244395	RBMY1D	X	111491287	111491707	1	421
ENSG00000244395	RBMY1D	X	111491363	111491707	1	345
ENSG00000242389	RBMY1E	X	111491287	111491707	1	421
ENSG00000242389	RBMY1E	X	111491287	111491707	1	421
ENSG00000242875	RBMY1B	X	111491287	111491707	-1	421
ENSG00000242875	RBMY1B	X	111491287	111491707	-1	421
ENSG00000242875	RBMY1B	X	111491363	111491707	-1	345
ENSG00000242875	RBMY1B	X	111491363	111491707	-1	345
ENSG00000242875	RBMY1B	X	111491287	111491707	-1	421
ENSG00000269755	AC008758.6	GL018776	575537	575794	-1	258
ENSG00000269755	AC008758.6	GL018776	575836	576875	-1	1040
ENSG00000269755	AC008758.6	GL018776	575537	575835	-1	299
ENSG00000269755	AC008758.6	GL018776	529205	529791	-1	587
ENSG00000269755	AC008758.6	GL018776	527039	528188	-1	1150
ENSG00000269755	AC008758.6	GL018776	525258	527038	-1	1781
ENSG00000269755	AC008758.6	GL018776	529205	529423	-1	219
ENSG00000269755	AC008758.6	GL018776	527039	528188	-1	1150
ENSG00000269755	AC008758.6	GL018776	525258	527038	-1	1781
ENSG00000269755	AC008758.6	GL018776	525258	525382	-1	125
ENSG00000169800	RBMY1F	X	111491098	111491707	1	610
ENSG00000169800	RBMY1F	X	111491098	111491707	1	610
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000234414	RBMY1A1	X	111491363	111491707	-1	345
ENSG00000234414	RBMY1A1	X	111491363	111491707	-1	345
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000226941	RBMY1J	X	111491098	111491707	-1	610
ENSG00000244395	RBMY1D	X	111491287	111491707	1	421
ENSG00000244395	RBMY1D	X	111491363	111491707	1	345
ENSG00000242389	RBMY1E	X	111491287	111491707	1	421
ENSG00000242389	RBMY1E	X	111491287	111491707	1	421
ENSG00000242875	RBMY1B	X	111491287	111491707	-1	421
ENSG00000242875	RBMY1B	X	111491287	111491707	-1	421
ENSG00000242875	RBMY1B	X	111491363	111491707	-1	345
ENSG00000242875	RBMY1B	X	111491363	111491707	-1	345
ENSG00000242875	RBMY1B	X	111491287	111491707	-1	421
ENSG00000169800	RBMY1F	X	111491098	111491707	1	610
ENSG00000169800	RBMY1F	X	111491098	111491707	1	610
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000234414	RBMY1A1	X	111491363	111491707	-1	345
ENSG00000234414	RBMY1A1	X	111491363	111491707	-1	345
ENSG00000234414	RBMY1A1	X	111491287	111491707	-1	421
ENSG00000226941	RBMY1J	X	111491098	111491707	-1	610
ENSG00000244395	RBMY1D	X	111491287	111491707	1	421
ENSG00000244395	RBMY1D	X	111491363	111491707	1	345
