ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	strand	hsapiens_homolog_ensembl_gene	hsapiens_homolog_associated_gene_name	hsapiens_homolog_chromosome	hsapiens_homolog_chrom_start	hsapiens_homolog_chrom_end	hsapiens_homolog_orthology_type	hsapiens_homolog_orthology_confidence	hsapiens_homolog_perc_id	hsapiens_homolog_perc_id_r1	hsapiens_homolog_goc_score	hsapiens_homolog_wga_coverage
ENSMUSG00000079105	C7	15	4988762	5063740	-1	ENSG00000112936	C7	5	40909497	40984643	ortholog_one2one	1	73.7278	73.9027	100	100
ENSMUSG00000096458	Moap1	12	102742230	102743661	-1	ENSG00000165943	MOAP1	14	93182199	93184923	ortholog_one2one	1	76.9886	77.208	100	100
ENSMUSG00000113475	Gm49366	12	84038935	84058613	1	ENSG00000119673	ACOT2	14	73567620	73575658	ortholog_many2many	0	74.1259	21.9462	75	NA
ENSMUSG00000113475	Gm49366	12	84038935	84058613	1	ENSG00000184227	ACOT1	14	73537143	73543796	ortholog_many2many	0	74.8252	25.4157	75	NA
ENSMUSG00000000934	Top1mt	15	75657035	75678800	-1	ENSG00000184428	TOP1MT	8	143304384	143359979	ortholog_one2one	1	72.8499	71.8802	100	100
ENSMUSG00000001655	Hoxc13	15	102921103	102928814	1	ENSG00000123364	HOXC13	12	53938831	53946544	ortholog_one2one	1	98.7805	98.1818	100	100
ENSMUSG00000002524	Puf60	15	76070182	76080924	-1	ENSG00000179950	PUF60	8	143816344	143829352	ortholog_one2one	1	97.8723	98.7478	100	100
ENSMUSG00000004187	Kifc2	15	76659858	76668196	1	ENSG00000167702	KIFC2	8	144466043	144474202	ortholog_one2one	1	77.0202	72.7924	100	100
ENSMUSG00000008393	Carhsp1	16	8658580	8672155	-1	ENSG00000153048	CARHSP1	16	8852942	8869012	ortholog_one2one	1	96.6216	97.2789	100	100
ENSMUSG00000012017	Scarf2	16	17797282	17808293	1	ENSG00000244486	SCARF2	22	20424815	20437826	ortholog_one2one	1	87.395	83.5821	50	100
ENSMUSG00000015363	Trabd	15	89075124	89087077	1	ENSG00000170638	TRABD	22	50185915	50199598	ortholog_one2one	1	93.0851	92.3483	100	100
ENSMUSG00000016758	Bik	15	83526862	83544634	1	ENSG00000100290	BIK	22	43110750	43129712	ortholog_one2one	0	44	41.25	100	100
ENSMUSG00000016942	Tmprss6	15	78439667	78468634	-1	ENSG00000187045	TMPRSS6	22	37065436	37109713	ortholog_one2one	1	82.2441	80.9466	100	100
ENSMUSG00000018126	Baiap2l2	15	79258195	79285537	-1	ENSG00000128298	BAIAP2L2	22	38084900	38110684	ortholog_one2one	1	92.1456	90.9263	100	100
ENSMUSG00000018868	Pnpla5	15	84112356	84123175	-1	ENSG00000100341	PNPLA5	22	43879678	43892013	ortholog_one2one	1	65.7407	66.2005	100	100
ENSMUSG00000019080	Mfsd3	15	76701465	76704239	1	ENSG00000167700	MFSD3	8	144509070	144511213	ortholog_one2one	1	77.9126	77.9126	100	100
ENSMUSG00000022382	Wnt7b	15	85535437	85582473	-1	ENSG00000188064	WNT7B	22	45920366	45977162	ortholog_one2one	1	92.068	93.1232	100	100
ENSMUSG00000022416	Cacna1i	15	80287238	80398279	1	ENSG00000100346	CACNA1I	22	39570753	39689735	ortholog_one2one	1	92.5421	91.543	100	99.81
ENSMUSG00000022420	Dnal4	15	79761453	79777849	-1	ENSG00000100246	DNAL4	22	38778508	38794198	ortholog_one2one	1	99.0476	99.0476	100	100
ENSMUSG00000022427	Tomm22	15	79670861	79673400	1	ENSG00000100216	TOMM22	22	38681957	38685421	ortholog_one2one	1	94.3662	94.3662	100	100
ENSMUSG00000022438	Parvb	15	84232043	84315688	1	ENSG00000188677	PARVB	22	43999211	44172949	ortholog_one2one	1	85.2055	78.3375	100	86.88
ENSMUSG00000022475	Hdac7	15	97792664	97844502	-1	ENSG00000061273	HDAC7	12	47782722	47833132	ortholog_one2one	1	89.8216	86.3774	100	100
ENSMUSG00000022485	Hoxc5	15	102967443	103017429	1	ENSG00000172789	HOXC5	12	54032853	54035358	ortholog_one2one	1	99.5496	99.5496	25	100
ENSMUSG00000022516	Nudt16l1	16	4938761	4941032	1	ENSG00000168101	NUDT16L1	16	4693694	4695859	ortholog_one2one	1	95.7346	95.7346	100	100
ENSMUSG00000022546	Gpt	15	76695716	76699686	1	ENSG00000167701	GPT	8	144502973	144507174	ortholog_one2one	1	87.2984	87.2984	100	100
ENSMUSG00000022550	Adck5	15	76576358	76595816	1	ENSG00000173137	ADCK5	8	144373101	144393242	ortholog_one2one	1	80.5842	80.8621	75	99.39
ENSMUSG00000022551	Cyc1	15	76343523	76346260	1	ENSG00000179091	CYC1	8	144095039	144097525	ortholog_one2one	1	90.1538	90.1538	100	100
ENSMUSG00000022552	Sharpin	15	76347040	76351111	-1	ENSG00000179526	SHARPIN	8	144098633	144108124	ortholog_one2one	1	73.9474	72.6098	100	100
ENSMUSG00000022553	Maf1	15	76351294	76354380	1	ENSG00000179632	MAF1	8	144104461	144107611	ortholog_one2one	1	92.6357	93.3594	100	100
ENSMUSG00000022555	Dgat1	15	76502015	76511953	-1	ENSG00000185000	DGAT1	8	144314584	144326910	ortholog_one2one	1	84.739	86.4754	100	100
ENSMUSG00000022557	Bop1	15	76452989	76477277	-1	ENSG00000261236	BOP1	8	144262045	144291438	ortholog_one2one	1	83.4699	81.9035	100	100
ENSMUSG00000022559	Fbxl6	15	76535721	76538746	-1	ENSG00000182325	FBXL6	8	144355431	144359376	ortholog_one2one	1	80.1869	79.5918	100	100
ENSMUSG00000022560	Slc52a2	15	76538832	76544608	1	ENSG00000185803	SLC52A2	8	144354135	144361272	ortholog_one2many	1	81.7778	82.6966	100	100
ENSMUSG00000022560	Slc52a2	15	76538832	76544608	1	ENSG00000132517	SLC52A1	17	5032600	5052009	ortholog_one2many	1	80.2222	80.5804	0	100
ENSMUSG00000022562	Oplah	15	76296601	76328015	-1	ENSG00000178814	OPLAH	8	144051266	144063965	ortholog_one2one	1	92.3137	92.3137	100	100
ENSMUSG00000022568	Scrib	15	76047158	76069784	-1	ENSG00000180900	SCRIB	8	143790920	143815773	ortholog_one2one	1	86.3664	86.8882	100	99.99
ENSMUSG00000022570	Tsta3	15	75924676	75929832	-1	ENSG00000104522	TSTA3	8	143612618	143618048	ortholog_one2one	1	93.7695	93.7695	100	100
ENSMUSG00000022571	Pycrl	15	75916477	75921560	-1	ENSG00000104524	PYCR3	8	143603210	143609773	ortholog_one2one	1	82.1168	78.6713	100	100
ENSMUSG00000022574	Naprt	15	75890956	75894481	-1	ENSG00000147813	NAPRT	8	143574785	143578649	ortholog_one2one	1	83.829	83.829	100	100
ENSMUSG00000022577	Ly6h	15	75551268	75567255	-1	ENSG00000176956	LY6H	8	143157914	143160711	ortholog_one2one	1	90	89.441	100	100
ENSMUSG00000022579	Gpihbp1	15	75596628	75599481	1	ENSG00000277494	GPIHBP1	8	143213218	143217170	ortholog_one2one	0	42.5439	52.7174	100	100
ENSMUSG00000022580	Rhpn1	15	75704280	75715485	1	ENSG00000158106	RHPN1	8	143368876	143384221	ortholog_one2one	1	72.7685	71.791	100	100
ENSMUSG00000022587	Ly6e	15	74955051	74959905	1	ENSG00000160932	LY6E	8	143017982	143023832	ortholog_one2one	1	58.0882	60.3053	75	100
ENSMUSG00000022594	Lynx1	15	74747852	74753046	-1	ENSG00000180155	LYNX1	8	142771197	142777810	ortholog_one2one	1	81.0345	81.0345	75	100
ENSMUSG00000022595	Lypd2	15	74732247	74734329	-1	ENSG00000197353	LYPD2	8	142750150	142752532	ortholog_one2one	1	66.1417	67.2	100	100
ENSMUSG00000022596	Slurp1	15	74724318	74728034	-1	ENSG00000126233	SLURP1	8	142740949	142742406	ortholog_one2one	1	63.6364	67.9612	100	100
ENSMUSG00000022602	Arc	15	74669083	74672570	-1	ENSG00000198576	ARC	8	142611049	142614479	ortholog_one2one	1	92.9293	92.9293	100	100
ENSMUSG00000022672	Prkdc	16	15637866	15842235	1	ENSG00000253729	PRKDC	8	47773111	47960178	ortholog_one2one	1	79.1667	79.1667	100	100
ENSMUSG00000022676	Snai2	16	14705852	14709385	1	ENSG00000019549	SNAI2	8	48917598	48921740	ortholog_one2one	1	95.1673	95.5224	50	100
ENSMUSG00000022715	Tmem114	16	8409275	8425136	-1	ENSG00000232258	TMEM114	16	8537605	8590193	ortholog_one2one	1	85.1351	84.7534	100	100
ENSMUSG00000022738	Gsc2	16	17913107	17915059	-1	ENSG00000063515	GSC2	22	19148576	19150283	ortholog_one2one	1	71.9626	75.1219	50	100
ENSMUSG00000022750	Klhl22	16	17759618	17793382	1	ENSG00000277971	AC007731.5	22	20429241	20446620	ortholog_one2many	0	8.99054	87.6923	25	63.23
ENSMUSG00000022750	Klhl22	16	17759618	17793382	1	ENSG00000099910	KLHL22	22	20441519	20495844	ortholog_one2many	1	94.6372	94.6372	25	100
ENSMUSG00000022760	Thap7	16	17527982	17531136	-1	ENSG00000184436	THAP7	22	20999104	21002196	ortholog_one2one	1	92.5566	92.5566	100	100
ENSMUSG00000022773	Ypel1	16	17069696	17087045	1	ENSG00000100027	YPEL1	22	21697536	21735794	ortholog_one2one	1	99.1525	98.3193	100	100
ENSMUSG00000022986	Krt75	15	101563345	101573904	-1	ENSG00000170454	KRT75	12	52424070	52434371	ortholog_one2one	1	84.9365	84.9365	100	100
ENSMUSG00000023019	Gpd1	15	99717515	99725005	1	ENSG00000167588	GPD1	12	50103982	50111313	ortholog_one2one	1	93.9828	93.9828	100	100
ENSMUSG00000023272	Creld2	15	88819646	88826683	1	ENSG00000184164	CRELD2	22	49918167	49927540	ortholog_one2one	1	72.8571	63.4328	100	97.06
ENSMUSG00000032988	Slc16a8	15	79251014	79254761	-1	ENSG00000100156	SLC16A8	22	38078134	38084093	ortholog_one2one	1	84.7561	82.7381	100	100
ENSMUSG00000033128	Gga1	15	78877190	78894585	1	ENSG00000100083	GGA1	22	37608725	37633564	ortholog_one2one	1	91.6535	88.7195	100	100
ENSMUSG00000033287	Kctd17	15	78428564	78439303	1	ENSG00000100379	KCTD17	22	37051736	37063390	ortholog_one2one	1	80.8	62.9283	100	100
ENSMUSG00000033576	Apol6	15	77044729	77057106	1	ENSG00000221963	APOL6	22	35648446	35668404	ortholog_one2one	0	43.1611	41.3994	50	88.59
ENSMUSG00000033707	Lrrc24	15	76715276	76722173	-1	ENSG00000254402	LRRC24	8	144522388	144527033	ortholog_one2one	1	81.382	82.6511	100	100
ENSMUSG00000033728	Lrrc14	15	76710623	76717699	1	ENSG00000160959	LRRC14	8	144517992	144525172	ortholog_one2one	1	94.1176	94.1176	100	100
ENSMUSG00000033762	Recql4	15	76703553	76710548	-1	ENSG00000160957	RECQL4	8	144511288	144517845	ortholog_one2one	1	64.0625	64.4868	100	100
ENSMUSG00000034022	Cpsf1	15	76595803	76607591	-1	ENSG00000071894	CPSF1	8	144393229	144409335	ortholog_one2one	1	96.669	96.535	100	100
ENSMUSG00000034161	Scx	15	76457452	76459458	1	ENSG00000260428	SCX	8	144266453	144268481	ortholog_one2one	1	90.3382	93.0348	100	100
ENSMUSG00000034333	Zbed4	15	88751660	88784516	1	ENSG00000100426	ZBED4	22	49853844	49890080	ortholog_one2one	1	82.4486	82.2374	100	100
ENSMUSG00000034634	Ly6d	15	74762056	74763620	-1	ENSG00000167656	LY6D	8	142784882	142786539	ortholog_one2one	1	59.8425	59.375	50	100
ENSMUSG00000034730	Adgrb1	15	74516195	74589465	1	ENSG00000181790	ADGRB1	8	142449430	142545009	ortholog_one2one	1	94.1846	94.0657	100	99.98
ENSMUSG00000035828	Pim3	15	88862186	88865726	1	ENSG00000198355	PIM3	22	49960768	49964072	ortholog_one2one	1	95.7055	95.7055	100	100
ENSMUSG00000036106	Prr5	15	84669620	84703673	1	ENSG00000186654	PRR5	22	44668547	44737681	ortholog_one2one	1	87.8553	82.7251	100	97.24
ENSMUSG00000036529	Sbf1	15	89288236	89315311	-1	ENSG00000100241	SBF1	22	50445000	50475035	ortholog_one2one	1	94.7702	94.7702	100	100
ENSMUSG00000036606	Plxnb2	15	89155549	89180788	-1	ENSG00000196576	PLXNB2	22	50274979	50307646	ortholog_one2one	1	87.2421	87.432	100	100
ENSMUSG00000037003	Tns2	15	102100413	102116401	1	ENSG00000111077	TNS2	12	53046969	53064372	ortholog_one2one	1	89.1429	87.9493	100	100
ENSMUSG00000038009	Dnajc22	15	99093170	99104737	1	ENSG00000178401	DNAJC22	12	49346888	49357546	ortholog_one2one	1	82.5959	82.1114	100	100
ENSMUSG00000038015	Prm2	16	10791380	10796134	-1	ENSG00000122304	PRM2	16	11275639	11276480	ortholog_one2one	0	55.1402	42.1429	100	100
ENSMUSG00000038037	Socs1	16	10782240	10785536	-1	ENSG00000185338	SOCS1	16	11254408	11256204	ortholog_one2one	1	95.283	95.7346	100	100
ENSMUSG00000038055	Dexi	16	10502531	10543054	-1	ENSG00000182108	DEXI	16	10928891	10942468	ortholog_one2one	1	94.7368	94.7368	100	100
ENSMUSG00000038965	Ube2l3	16	17152013	17202649	-1	ENSG00000236444	UBE2L5	13	30422488	30429758	ortholog_one2one	0	97.4026	97.4026	0	NA
ENSMUSG00000041378	Cldn5	16	18776847	18778262	1	ENSG00000184113	CLDN5	22	19523024	19527545	ortholog_one2one	1	91.7431	66.0066	100	100
ENSMUSG00000042406	Atf4	15	80255184	80257541	1	ENSG00000128272	ATF4	22	39519695	39522685	ortholog_one2one	1	87.106	86.6097	100	100
ENSMUSG00000043091	Tuba1c	15	99029891	99038110	1	ENSG00000167553	TUBA1C	12	49188736	49274603	ortholog_one2one	1	98.8864	85.5491	100	94.22
ENSMUSG00000043811	Rtn4r	16	18127642	18152408	1	ENSG00000040608	RTN4R	22	20241415	20283246	ortholog_one2one	1	89.0063	89.0063	75	100
ENSMUSG00000044217	Aqp5	15	99590782	99594829	1	ENSG00000161798	AQP5	12	49961872	49965682	ortholog_one2one	1	90.566	90.566	100	100
ENSMUSG00000045281	Gpr20	15	73694604	73707505	-1	ENSG00000204882	GPR20	8	141356470	141367286	ortholog_one2one	1	82.4022	82.4022	100	100
ENSMUSG00000046380	Jrk	15	74702301	74709535	-1	ENSG00000234616	JRK	8	142657460	142681968	ortholog_one2one	1	77.5583	76.0563	100	100
ENSMUSG00000046761	Fam83h	15	76001093	76014336	-1	ENSG00000180921	FAM83H	8	143723933	143738234	ortholog_one2one	1	84.5327	86.6836	100	100
ENSMUSG00000047003	Zfp41	15	75616679	75629827	1	ENSG00000181638	ZFP41	8	143246821	143262705	ortholog_one2many	1	80.8081	80.402	100	100
ENSMUSG00000047003	Zfp41	15	75616679	75629827	1	ENSG00000264668	AC138696.1	8	143247110	143276403	ortholog_one2many	1	80.8081	80.8081	100	100
ENSMUSG00000047591	Mafa	15	75745490	75748228	-1	ENSG00000182759	MAFA	8	143419182	143430732	ortholog_one2one	1	91.922	93.4844	100	100
ENSMUSG00000048077	H1f7	15	98255986	98257293	-1	ENSG00000187166	H1-7	12	48328980	48330279	ortholog_one2one	0	31.407	49.0196	0	88.88
ENSMUSG00000048101	Olfr19	16	16672228	16676405	-1	ENSG00000127515	OR7A10	19	14840466	14848922	ortholog_many2many	0	75.0809	75.0809	0	5.32
ENSMUSG00000048101	Olfr19	16	16672228	16676405	-1	ENSG00000188269	OR7A5	19	14824251	14835285	ortholog_many2many	0	74.7573	72.4138	0	8.16
ENSMUSG00000048101	Olfr19	16	16672228	16676405	-1	ENSG00000185385	OR7A17	19	14878203	14886132	ortholog_many2many	0	76.0518	76.0518	0	3.75
ENSMUSG00000048385	Scrt1	15	76516203	76522499	-1	ENSG00000261678	SCRT1	8	144330565	144336482	ortholog_one2one	1	93.1034	93.1034	100	100
ENSMUSG00000050014	Apol10b	15	77583819	77596125	-1	ENSG00000100342	APOL1	22	36253010	36267530	ortholog_many2many	0	35.0299	28.2609	0	13.86
ENSMUSG00000050014	Apol10b	15	77583819	77596125	-1	ENSG00000100336	APOL4	22	36189124	36204840	ortholog_many2many	0	30.5389	29.0598	100	12.04
ENSMUSG00000050014	Apol10b	15	77583819	77596125	-1	ENSG00000128284	APOL3	22	36140330	36166177	ortholog_many2many	0	36.5269	30.3483	100	NA
ENSMUSG00000050014	Apol10b	15	77583819	77596125	-1	ENSG00000128335	APOL2	22	36226209	36239954	ortholog_many2many	0	33.2335	32.9377	100	98.29
ENSMUSG00000050058	Prm3	16	10790505	10790914	-1	ENSG00000178257	PRM3	16	11273199	11273629	ortholog_one2one	1	71.2871	69.9029	100	100
ENSMUSG00000050761	Gp1bb	16	18620317	18622403	-1	ENSG00000203618	GP1BB	22	19723539	19724771	ortholog_one2one	1	84.1122	87.3786	100	100
ENSMUSG00000050982	Apol10a	15	77477047	77491069	1	ENSG00000100342	APOL1	22	36253010	36267530	ortholog_many2many	0	27.673	21.256	100	5.86
ENSMUSG00000050982	Apol10a	15	77477047	77491069	1	ENSG00000100336	APOL4	22	36189124	36204840	ortholog_many2many	0	27.9874	25.3561	0	NA
ENSMUSG00000050982	Apol10a	15	77477047	77491069	1	ENSG00000128284	APOL3	22	36140330	36166177	ortholog_many2many	0	33.9623	26.8657	0	NA
ENSMUSG00000050982	Apol10a	15	77477047	77491069	1	ENSG00000128335	APOL2	22	36226209	36239954	ortholog_many2many	0	30.1887	28.4866	0	NA
ENSMUSG00000052369	Tmem106c	15	97964200	97970275	1	ENSG00000134291	TMEM106C	12	47963569	47968878	ortholog_one2one	1	75.3846	78.4	100	99.12
ENSMUSG00000054277	Arfgap3	15	83299739	83350247	-1	ENSG00000242247	ARFGAP3	22	42796502	42858106	ortholog_one2one	1	79.5802	80.814	100	100
ENSMUSG00000054863	Tafa5	15	87544299	87759364	1	ENSG00000219438	TAFA5	22	48489460	48850912	ortholog_one2one	1	80.8	76.5152	100	100
ENSMUSG00000055692	Tmem191c	16	17276077	17283229	1	ENSG00000278558	TMEM191B	22	18527802	18530573	ortholog_one2many	1	60.9272	53.1792	0	98.98
ENSMUSG00000055692	Tmem191c	16	17276077	17283229	1	ENSG00000206140	TMEM191C	22	21466423	21471269	ortholog_one2many	1	60.9272	53.0259	50	98.63
ENSMUSG00000055745	Rtl6	15	84553398	84557823	-1	ENSG00000188636	RTL6	22	44492583	44498233	ortholog_one2one	1	91.358	92.887	100	100
ENSMUSG00000055762	Eef1d	15	75894205	75909556	-1	ENSG00000104529	EEF1D	8	143579697	143599541	ortholog_one2one	1	83.7879	85.4714	100	100
ENSMUSG00000056665	Them6	15	74721204	74724639	1	ENSG00000130193	THEM6	8	142727223	142736927	ortholog_one2one	1	87.9227	87.5	100	100
ENSMUSG00000057346	Apol9a	15	77403789	77411135	-1	ENSG00000100342	APOL1	22	36253010	36267530	ortholog_many2many	0	36.4516	27.2947	0	NA
ENSMUSG00000057346	Apol9a	15	77403789	77411135	-1	ENSG00000100336	APOL4	22	36189124	36204840	ortholog_many2many	0	32.9032	29.0598	100	NA
ENSMUSG00000057346	Apol9a	15	77403789	77411135	-1	ENSG00000128284	APOL3	22	36140330	36166177	ortholog_many2many	0	40.6452	31.3433	100	NA
ENSMUSG00000057346	Apol9a	15	77403789	77411135	-1	ENSG00000128335	APOL2	22	36226209	36239954	ortholog_many2many	0	39.3548	36.2018	100	NA
ENSMUSG00000058099	Nfam1	15	82992973	83033306	-1	ENSG00000235568	NFAM1	22	42380407	42432403	ortholog_one2one	0	47.7273	46.6667	75	100
ENSMUSG00000058441	Panx2	15	89059734	89073567	1	ENSG00000073150	PANX2	22	50170731	50180295	ortholog_one2one	1	92.1713	92.1713	100	100
ENSMUSG00000059668	Krt4	15	101918535	101924735	-1	ENSG00000170477	KRT4	12	52806549	52814116	ortholog_one2one	1	80.5714	81.3462	100	100
ENSMUSG00000061397	Krt79	15	101929332	101940324	-1	ENSG00000185640	KRT79	12	52821408	52834311	ortholog_one2one	1	83.4275	82.8037	100	100
ENSMUSG00000062037	Olfr285	15	98309203	98317353	-1	ENSG00000284723	OR8S1	12	48525632	48528103	ortholog_one2one	0	57.9937	51.532	0	NA
ENSMUSG00000062373	Tmem65	15	58782269	58823638	-1	ENSG00000164983	TMEM65	8	124306189	124372692	ortholog_one2one	1	93.1624	90.8333	100	100
ENSMUSG00000062760	Shisal1	15	84379203	84447097	-1	ENSG00000138944	SHISAL1	22	44243665	44312951	ortholog_one2one	1	84.9315	93.4673	100	98.52
ENSMUSG00000063236	1110038F14Rik	15	76948506	76950979	1	ENSG00000182307	C8orf33	8	145052465	145066685	ortholog_one2one	1	63.0631	61.1354	0	100
ENSMUSG00000063268	Parp10	15	76231174	76243441	-1	ENSG00000178685	PARP10	8	143977153	144012772	ortholog_one2one	1	64.2708	59.4986	100	100
ENSMUSG00000063354	Slc39a4	15	76612383	76617384	-1	ENSG00000147804	SLC39A4	8	144409742	144416895	ortholog_one2one	1	68.7879	70.17	100	100
ENSMUSG00000068227	Il2rb	15	78479256	78495271	-1	ENSG00000100385	IL2RB	22	37125843	37175054	ortholog_one2one	1	58.256	56.9873	100	100
ENSMUSG00000068246	Apol9b	15	77729039	77736382	1	ENSG00000100342	APOL1	22	36253010	36267530	ortholog_many2many	0	36.7742	27.5362	100	NA
ENSMUSG00000068246	Apol9b	15	77729039	77736382	1	ENSG00000100336	APOL4	22	36189124	36204840	ortholog_many2many	0	33.5484	29.6296	0	NA
ENSMUSG00000068246	Apol9b	15	77729039	77736382	1	ENSG00000128284	APOL3	22	36140330	36166177	ortholog_many2many	0	40.9677	31.592	0	NA
ENSMUSG00000068246	Apol9b	15	77729039	77736382	1	ENSG00000128335	APOL2	22	36226209	36239954	ortholog_many2many	0	40	36.7953	0	NA
ENSMUSG00000068391	Chrac1	15	73090392	73097554	1	ENSG00000104472	CHRAC1	8	140511311	140517154	ortholog_one2one	1	79.0698	77.8626	100	100
ENSMUSG00000072214	Sept5	16	18620502	18629954	-1	ENSG00000284874	AC000093.1	22	19717220	19724772	ortholog_many2many	1	95.1219	92.8571	100	100
ENSMUSG00000072214	Sept5	16	18620502	18629954	-1	ENSG00000184702	SEPTIN5	22	19714503	19724224	ortholog_many2many	1	98.916	98.916	100	100
ENSMUSG00000072235	Tuba1a	15	98949837	98953703	-1	ENSG00000167552	TUBA1A	12	49184795	49189080	ortholog_one2one	1	100	100	100	100
ENSMUSG00000072511	Hhla1	15	65916609	65976804	-1	ENSG00000132297	HHLA1	8	132061486	132111159	ortholog_one2one	0	54.2802	49.2063	100	100
ENSMUSG00000075427	Olfr288	15	98186013	98195542	-1	ENSG00000172640	OR10AD1	12	48202083	48203387	ortholog_one2many	1	78.6164	78.8644	75	6.17
ENSMUSG00000075590	Nrbp2	15	76085518	76091627	-1	ENSG00000185189	NRBP2	8	143833583	143840973	ortholog_one2one	0	93.7984	48.3034	100	100
ENSMUSG00000075600	Zc3h3	15	75754430	75841915	-1	ENSG00000014164	ZC3H3	8	143437659	143541447	ortholog_one2one	1	70.8421	70.9916	100	100
ENSMUSG00000075704	Txnrd2	16	18426384	18479073	1	ENSG00000184470	TXNRD2	22	19875517	19941820	ortholog_one2one	1	83.3017	83.7786	100	100
ENSMUSG00000078954	Arhgap8	15	84720052	84772207	1	ENSG00000248405	PRR5-ARHGAP8	22	44702233	44862706	ortholog_one2many	1	80.4706	60.6383	100	91.22
ENSMUSG00000078954	Arhgap8	15	84720052	84772207	1	ENSG00000241484	ARHGAP8	22	44752558	44862788	ortholog_one2many	1	80.4706	73.7069	100	97.04
ENSMUSG00000086361	Gm6569	15	73834561	73839908	1	ENSG00000226490	AC138647.1	8	141514638	141518737	ortholog_one2one	1	74.8571	68.2292	100	100
ENSMUSG00000089715	Cbx6	15	79823896	79834688	-1	ENSG00000183741	CBX6	22	38861422	38872249	ortholog_one2one	1	87.9227	88.3495	100	100
ENSMUSG00000090129	Olfr287	15	98206971	98221056	-1	ENSG00000172640	OR10AD1	12	48202083	48203387	ortholog_one2many	1	79.1925	80.4416	75	99.75
ENSMUSG00000091650	Apol11a	15	77508271	77518051	1	ENSG00000100342	APOL1	22	36253010	36267530	ortholog_many2many	0	33.5329	27.0531	100	NA
ENSMUSG00000091650	Apol11a	15	77508271	77518051	1	ENSG00000100336	APOL4	22	36189124	36204840	ortholog_many2many	0	33.5329	31.9088	0	NA
ENSMUSG00000091650	Apol11a	15	77508271	77518051	1	ENSG00000128284	APOL3	22	36140330	36166177	ortholog_many2many	0	38.3234	31.8408	0	27.25
ENSMUSG00000091650	Apol11a	15	77508271	77518051	1	ENSG00000128335	APOL2	22	36226209	36239954	ortholog_many2many	0	35.0299	34.7181	0	NA
ENSMUSG00000091694	Apol11b	15	77633946	77643286	-1	ENSG00000100342	APOL1	22	36253010	36267530	ortholog_many2many	0	28.4866	23.1884	0	NA
ENSMUSG00000091694	Apol11b	15	77633946	77643286	-1	ENSG00000100336	APOL4	22	36189124	36204840	ortholog_many2many	0	28.4866	27.3504	100	NA
ENSMUSG00000091694	Apol11b	15	77633946	77643286	-1	ENSG00000128284	APOL3	22	36140330	36166177	ortholog_many2many	0	34.4214	28.8557	100	NA
ENSMUSG00000091694	Apol11b	15	77633946	77643286	-1	ENSG00000128335	APOL2	22	36226209	36239954	ortholog_many2many	0	31.1573	31.1573	100	NA
ENSMUSG00000093626	Ly6l	15	75449457	75451406	1	ENSG00000261667	LY6L	8	143080457	143083001	ortholog_one2one	0	44.2857	44.9275	50	NA
ENSMUSG00000095440	Fignl2	15	101050194	101078567	-1	ENSG00000261308	FIGNL2	12	51817840	51848766	ortholog_one2one	1	85.8696	84.6861	100	100
ENSMUSG00000096883	Shisa8	15	82206168	82212815	-1	ENSG00000234965	SHISA8	22	41909554	41914667	ortholog_one2one	1	79.9499	80.3526	100	100
ENSMUSG00000097050	Gm9918	15	102270563	102274121	1	ENSG00000283536	AC021072.1	12	53241889	53242723	ortholog_one2one	1	68.9655	69.7674	100	100
ENSMUSG00000098678	Mroh6	15	75884137	75888770	-1	ENSG00000204839	MROH6	8	143566192	143572772	ortholog_one2one	1	79.7784	80.1113	100	100
ENSMUSG00000102018	Iqank1	15	76009888	76046981	1	ENSG00000203499	IQANK1	8	143734140	143790644	ortholog_one2one	1	75	76.6071	100	100
ENSMUSG00000002274	Metrn	17	25793221	25797136	-1	ENSG00000103260	METRN	16	715118	719655	ortholog_one2one	1	80.756	80.2048	100	100
